0.402559685	0.212713924	0.403995128	0.211811379	0.405846388	0.209683938	0.383328248	0.212301776	0.400706356	0.213688205	0.375717233	0.233560298	0.41491682	0.234305813	0.363256137	0.263518321	0.4292914	0.229813399	0.362186427	0.276464421	0.434333631	0.204336863	0.386446813	0.29532525	0.417715431	0.295448382	0.385498942	0.345939777	0.428821592	0.338884665	0.382383169	0.40132656	0.427756786	0.388272809
0.402559685	0.212713924	0.403995128	0.211811379	0.405846388	0.209683938	0.383328248	0.212301776	0.400706356	0.213688205	0.375717233	0.233560298	0.41491682	0.234305813	0.363256137	0.263518321	0.4292914	0.229813399	0.362186427	0.276464421	0.434333631	0.204336863	0.386446813	0.29532525	0.417715431	0.295448382	0.385498942	0.345939777	0.428821592	0.338884665	0.382383169	0.40132656	0.427756786	0.388272809
0.402559685	0.212713924	0.403995128	0.211811379	0.405846388	0.209683938	0.383328248	0.212301776	0.400706356	0.213688205	0.375717233	0.233560298	0.41491682	0.234305813	0.363256137	0.263518321	0.4292914	0.229813399	0.362186427	0.276464421	0.434333631	0.204336863	0.386446813	0.29532525	0.417715431	0.295448382	0.385498942	0.345939777	0.428821592	0.338884665	0.382383169	0.40132656	0.427756786	0.388272809
0.402559685	0.212713924	0.403995128	0.211811379	0.405846388	0.209683938	0.383328248	0.212301776	0.400706356	0.213688205	0.375717233	0.233560298	0.41491682	0.234305813	0.363256137	0.263518321	0.4292914	0.229813399	0.362186427	0.276464421	0.434333631	0.204336863	0.386446813	0.29532525	0.417715431	0.295448382	0.385498942	0.345939777	0.428821592	0.338884665	0.382383169	0.40132656	0.427756786	0.388272809
0.402559685	0.212713924	0.403995128	0.211811379	0.405846388	0.209683938	0.383328248	0.212301776	0.400706356	0.213688205	0.375717233	0.233560298	0.41491682	0.234305813	0.363256137	0.263518321	0.4292914	0.229813399	0.362186427	0.276464421	0.434333631	0.204336863	0.386446813	0.29532525	0.417715431	0.295448382	0.385498942	0.345939777	0.428821592	0.338884665	0.382383169	0.40132656	0.427756786	0.388272809
0.402559685	0.212713924	0.403995128	0.211811379	0.405846388	0.209683938	0.383328248	0.212301776	0.400706356	0.213688205	0.375717233	0.233560298	0.41491682	0.234305813	0.363256137	0.263518321	0.4292914	0.229813399	0.362186427	0.276464421	0.434333631	0.204336863	0.386446813	0.29532525	0.417715431	0.295448382	0.385498942	0.345939777	0.428821592	0.338884665	0.382383169	0.40132656	0.427756786	0.388272809
0.533857422	0.08702689	0.54192622	0.078253065	0.532628425	0.078316178	0.55128099	0.083770355	0.525617911	0.085973779	0.534160794	0.123676601	0.549935777	0.116120506	0.47706405	0.11319013	0.574423096	0.159664302	0.433197858	0.060401118	0.580942455	0.209581145	0.519642543	0.214125027	0.552914235	0.212760715	0.491368276	0.277751826	0.552798064	0.310566742	0.462986168	0.355301368	0.573650024	0.404100625
0.533857422	0.08702689	0.54192622	0.078253065	0.532628425	0.078316178	0.55128099	0.083770355	0.525617911	0.085973779	0.534160794	0.123676601	0.549935777	0.116120506	0.47706405	0.11319013	0.574423096	0.159664302	0.433197858	0.060401118	0.580942455	0.209581145	0.519642543	0.214125027	0.552914235	0.212760715	0.491368276	0.277751826	0.552798064	0.310566742	0.462986168	0.355301368	0.573650024	0.404100625
0.533857422	0.08702689	0.54192622	0.078253065	0.532628425	0.078316178	0.55128099	0.083770355	0.525617911	0.085973779	0.534160794	0.123676601	0.549935777	0.116120506	0.47706405	0.11319013	0.574423096	0.159664302	0.433197858	0.060401118	0.580942455	0.209581145	0.519642543	0.214125027	0.552914235	0.212760715	0.491368276	0.277751826	0.552798064	0.310566742	0.462986168	0.355301368	0.573650024	0.404100625
0.533857422	0.08702689	0.54192622	0.078253065	0.532628425	0.078316178	0.55128099	0.083770355	0.525617911	0.085973779	0.534160794	0.123676601	0.549935777	0.116120506	0.47706405	0.11319013	0.574423096	0.159664302	0.433197858	0.060401118	0.580942455	0.209581145	0.519642543	0.214125027	0.552914235	0.212760715	0.491368276	0.277751826	0.552798064	0.310566742	0.462986168	0.355301368	0.573650024	0.404100625
0.533857422	0.08702689	0.54192622	0.078253065	0.532628425	0.078316178	0.55128099	0.083770355	0.525617911	0.085973779	0.534160794	0.123676601	0.549935777	0.116120506	0.47706405	0.11319013	0.574423096	0.159664302	0.433197858	0.060401118	0.580942455	0.209581145	0.519642543	0.214125027	0.552914235	0.212760715	0.491368276	0.277751826	0.552798064	0.310566742	0.462986168	0.355301368	0.573650024	0.404100625
0.533857422	0.08702689	0.54192622	0.078253065	0.532628425	0.078316178	0.55128099	0.083770355	0.525617911	0.085973779	0.534160794	0.123676601	0.549935777	0.116120506	0.47706405	0.11319013	0.574423096	0.159664302	0.433197858	0.060401118	0.580942455	0.209581145	0.519642543	0.214125027	0.552914235	0.212760715	0.491368276	0.277751826	0.552798064	0.310566742	0.462986168	0.355301368	0.573650024	0.404100625
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.532050185	0.084802946	0.540323551	0.080137853	0.525963411	0.080237437	0.546835122	0.08921056	0.517071112	0.086639933	0.553880046	0.123859517	0.50296069	0.121948502	0.56675599	0.163627264	0.444739749	0.102207803	0.598749227	0.220187703	0.429126503	0.062025745	0.541547147	0.217109739	0.510388422	0.21629699	0.521024099	0.302796223	0.496325344	0.286861272	0.527280687	0.387365447	0.462423487	0.375099585
0.525895195	0.099616376	0.531627083	0.092818656	0.523396354	0.090812483	0.532408115	0.10137134	0.519507704	0.098480448	0.545954338	0.131495442	0.499149615	0.130025643	0.559194904	0.177319003	0.4507262	0.127032819	0.606405113	0.232870105	0.419145758	0.096697278	0.524322067	0.230538101	0.501381787	0.226405141	0.482419186	0.304043583	0.530237288	0.313553159	0.481671539	0.412220284	0.569627037	0.389613228
0.525895195	0.099616376	0.531627083	0.092818656	0.523396354	0.090812483	0.532408115	0.10137134	0.519507704	0.098480448	0.545954338	0.131495442	0.499149615	0.130025643	0.559194904	0.177319003	0.4507262	0.127032819	0.606405113	0.232870105	0.419145758	0.096697278	0.524322067	0.230538101	0.501381787	0.226405141	0.482419186	0.304043583	0.530237288	0.313553159	0.481671539	0.412220284	0.569627037	0.389613228
0.525895195	0.099616376	0.531627083	0.092818656	0.523396354	0.090812483	0.532408115	0.10137134	0.519507704	0.098480448	0.545954338	0.131495442	0.499149615	0.130025643	0.559194904	0.177319003	0.4507262	0.127032819	0.606405113	0.232870105	0.419145758	0.096697278	0.524322067	0.230538101	0.501381787	0.226405141	0.482419186	0.304043583	0.530237288	0.313553159	0.481671539	0.412220284	0.569627037	0.389613228
0.525895195	0.099616376	0.531627083	0.092818656	0.523396354	0.090812483	0.532408115	0.10137134	0.519507704	0.098480448	0.545954338	0.131495442	0.499149615	0.130025643	0.559194904	0.177319003	0.4507262	0.127032819	0.606405113	0.232870105	0.419145758	0.096697278	0.524322067	0.230538101	0.501381787	0.226405141	0.482419186	0.304043583	0.530237288	0.313553159	0.481671539	0.412220284	0.569627037	0.389613228
0.525895195	0.099616376	0.531627083	0.092818656	0.523396354	0.090812483	0.532408115	0.10137134	0.519507704	0.098480448	0.545954338	0.131495442	0.499149615	0.130025643	0.559194904	0.177319003	0.4507262	0.127032819	0.606405113	0.232870105	0.419145758	0.096697278	0.524322067	0.230538101	0.501381787	0.226405141	0.482419186	0.304043583	0.530237288	0.313553159	0.481671539	0.412220284	0.569627037	0.389613228
0.525895195	0.099616376	0.531627083	0.092818656	0.523396354	0.090812483	0.532408115	0.10137134	0.519507704	0.098480448	0.545954338	0.131495442	0.499149615	0.130025643	0.559194904	0.177319003	0.4507262	0.127032819	0.606405113	0.232870105	0.419145758	0.096697278	0.524322067	0.230538101	0.501381787	0.226405141	0.482419186	0.304043583	0.530237288	0.313553159	0.481671539	0.412220284	0.569627037	0.389613228
0.517503616	0.106138439	0.52835428	0.101163998	0.514585559	0.101561344	0.533798202	0.106751568	0.508816129	0.108846775	0.497771064	0.146090233	0.50420141	0.147225474	0.433275031	0.149114889	0.501796487	0.157966515	0.427430722	0.111084425	0.488437176	0.119916189	0.48958979	0.228105806	0.51650942	0.231746826	0.478767568	0.312386333	0.481431708	0.302624972	0.488208496	0.410960476	0.48720233	0.409705639
0.517503616	0.106138439	0.52835428	0.101163998	0.514585559	0.101561344	0.533798202	0.106751568	0.508816129	0.108846775	0.497771064	0.146090233	0.50420141	0.147225474	0.433275031	0.149114889	0.501796487	0.157966515	0.427430722	0.111084425	0.488437176	0.119916189	0.48958979	0.228105806	0.51650942	0.231746826	0.478767568	0.312386333	0.481431708	0.302624972	0.488208496	0.410960476	0.48720233	0.409705639
0.517503616	0.106138439	0.52835428	0.101163998	0.514585559	0.101561344	0.533798202	0.106751568	0.508816129	0.108846775	0.497771064	0.146090233	0.50420141	0.147225474	0.433275031	0.149114889	0.501796487	0.157966515	0.427430722	0.111084425	0.488437176	0.119916189	0.48958979	0.228105806	0.51650942	0.231746826	0.478767568	0.312386333	0.481431708	0.302624972	0.488208496	0.410960476	0.48720233	0.409705639
0.517503616	0.106138439	0.52835428	0.101163998	0.514585559	0.101561344	0.533798202	0.106751568	0.508816129	0.108846775	0.497771064	0.146090233	0.50420141	0.147225474	0.433275031	0.149114889	0.501796487	0.157966515	0.427430722	0.111084425	0.488437176	0.119916189	0.48958979	0.228105806	0.51650942	0.231746826	0.478767568	0.312386333	0.481431708	0.302624972	0.488208496	0.410960476	0.48720233	0.409705639
0.517503616	0.106138439	0.52835428	0.101163998	0.514585559	0.101561344	0.533798202	0.106751568	0.508816129	0.108846775	0.497771064	0.146090233	0.50420141	0.147225474	0.433275031	0.149114889	0.501796487	0.157966515	0.427430722	0.111084425	0.488437176	0.119916189	0.48958979	0.228105806	0.51650942	0.231746826	0.478767568	0.312386333	0.481431708	0.302624972	0.488208496	0.410960476	0.48720233	0.409705639
0.517503616	0.106138439	0.52835428	0.101163998	0.514585559	0.101561344	0.533798202	0.106751568	0.508816129	0.108846775	0.497771064	0.146090233	0.50420141	0.147225474	0.433275031	0.149114889	0.501796487	0.157966515	0.427430722	0.111084425	0.488437176	0.119916189	0.48958979	0.228105806	0.51650942	0.231746826	0.478767568	0.312386333	0.481431708	0.302624972	0.488208496	0.410960476	0.48720233	0.409705639
0.508429226	0.114676399	0.521721195	0.10168284	0.519088303	0.101074718	0.526981483	0.11085464	0.532899595	0.111106867	0.550669819	0.141042806	0.502966667	0.151135182	0.557231077	0.206393217	0.500612089	0.161672803	0.603294276	0.247214005	0.492347314	0.148583674	0.506644386	0.240354953	0.510860121	0.242529543	0.463584861	0.311372102	0.469714683	0.30849167	0.495112028	0.415021208	0.493924083	0.414148361
0.508429226	0.114676399	0.521721195	0.10168284	0.519088303	0.101074718	0.526981483	0.11085464	0.532899595	0.111106867	0.550669819	0.141042806	0.502966667	0.151135182	0.557231077	0.206393217	0.500612089	0.161672803	0.603294276	0.247214005	0.492347314	0.148583674	0.506644386	0.240354953	0.510860121	0.242529543	0.463584861	0.311372102	0.469714683	0.30849167	0.495112028	0.415021208	0.493924083	0.414148361
0.508429226	0.114676399	0.521721195	0.10168284	0.519088303	0.101074718	0.526981483	0.11085464	0.532899595	0.111106867	0.550669819	0.141042806	0.502966667	0.151135182	0.557231077	0.206393217	0.500612089	0.161672803	0.603294276	0.247214005	0.492347314	0.148583674	0.506644386	0.240354953	0.510860121	0.242529543	0.463584861	0.311372102	0.469714683	0.30849167	0.495112028	0.415021208	0.493924083	0.414148361
0.508429226	0.114676399	0.521721195	0.10168284	0.519088303	0.101074718	0.526981483	0.11085464	0.532899595	0.111106867	0.550669819	0.141042806	0.502966667	0.151135182	0.557231077	0.206393217	0.500612089	0.161672803	0.603294276	0.247214005	0.492347314	0.148583674	0.506644386	0.240354953	0.510860121	0.242529543	0.463584861	0.311372102	0.469714683	0.30849167	0.495112028	0.415021208	0.493924083	0.414148361
0.508429226	0.114676399	0.521721195	0.10168284	0.519088303	0.101074718	0.526981483	0.11085464	0.532899595	0.111106867	0.550669819	0.141042806	0.502966667	0.151135182	0.557231077	0.206393217	0.500612089	0.161672803	0.603294276	0.247214005	0.492347314	0.148583674	0.506644386	0.240354953	0.510860121	0.242529543	0.463584861	0.311372102	0.469714683	0.30849167	0.495112028	0.415021208	0.493924083	0.414148361
0.508429226	0.114676399	0.521721195	0.10168284	0.519088303	0.101074718	0.526981483	0.11085464	0.532899595	0.111106867	0.550669819	0.141042806	0.502966667	0.151135182	0.557231077	0.206393217	0.500612089	0.161672803	0.603294276	0.247214005	0.492347314	0.148583674	0.506644386	0.240354953	0.510860121	0.242529543	0.463584861	0.311372102	0.469714683	0.30849167	0.495112028	0.415021208	0.493924083	0.414148361
