0.617913441,0.197153728,0.623310245,0.186094307,0.606976892,0.186787747,0.634652781,0.192531431,0.588244812,0.190226715,0.636257098,0.243791716,0.568840315,0.242765863,0.66719395,0.275727436,0.543719398,0.250891673,0.660497671,0.2846474,0.501490756,0.264081322,0.621361678,0.362983198,0.56543469,0.361423194,0.676002712,0.420347552,0.573919534,0.430808196,0.626189957,0.529804941,0.623001573,0.522471814
0.617913441,0.197153728,0.623310245,0.186094307,0.606976892,0.186787747,0.634652781,0.192531431,0.588244812,0.190226715,0.636257098,0.243791716,0.568840315,0.242765863,0.66719395,0.275727436,0.543719398,0.250891673,0.660497671,0.2846474,0.501490756,0.264081322,0.621361678,0.362983198,0.56543469,0.361423194,0.676002712,0.420347552,0.573919534,0.430808196,0.626189957,0.529804941,0.623001573,0.522471814
0.617913441,0.197153728,0.623310245,0.186094307,0.606976892,0.186787747,0.634652781,0.192531431,0.588244812,0.190226715,0.636257098,0.243791716,0.568840315,0.242765863,0.66719395,0.275727436,0.543719398,0.250891673,0.660497671,0.2846474,0.501490756,0.264081322,0.621361678,0.362983198,0.56543469,0.361423194,0.676002712,0.420347552,0.573919534,0.430808196,0.626189957,0.529804941,0.623001573,0.522471814
0.617913441,0.197153728,0.623310245,0.186094307,0.606976892,0.186787747,0.634652781,0.192531431,0.588244812,0.190226715,0.636257098,0.243791716,0.568840315,0.242765863,0.66719395,0.275727436,0.543719398,0.250891673,0.660497671,0.2846474,0.501490756,0.264081322,0.621361678,0.362983198,0.56543469,0.361423194,0.676002712,0.420347552,0.573919534,0.430808196,0.626189957,0.529804941,0.623001573,0.522471814
0.617913441,0.197153728,0.623310245,0.186094307,0.606976892,0.186787747,0.634652781,0.192531431,0.588244812,0.190226715,0.636257098,0.243791716,0.568840315,0.242765863,0.66719395,0.275727436,0.543719398,0.250891673,0.660497671,0.2846474,0.501490756,0.264081322,0.621361678,0.362983198,0.56543469,0.361423194,0.676002712,0.420347552,0.573919534,0.430808196,0.626189957,0.529804941,0.623001573,0.522471814
0.617913441,0.197153728,0.623310245,0.186094307,0.606976892,0.186787747,0.634652781,0.192531431,0.588244812,0.190226715,0.636257098,0.243791716,0.568840315,0.242765863,0.66719395,0.275727436,0.543719398,0.250891673,0.660497671,0.2846474,0.501490756,0.264081322,0.621361678,0.362983198,0.56543469,0.361423194,0.676002712,0.420347552,0.573919534,0.430808196,0.626189957,0.529804941,0.623001573,0.522471814
0.651018035,0.266554418,0.654664938,0.255524322,0.640861455,0.256735837,0.660163915,0.267135888,0.626545611,0.26389742,0.648840719,0.318275133,0.592082644,0.299766318,0.683597627,0.343966485,0.533020644,0.321170715,0.692614906,0.34776145,0.532264158,0.324375975,0.592625251,0.411396495,0.545820209,0.392396164,0.631379071,0.476970985,0.614112222,0.477412278,0.640857464,0.536935599,0.643819429,0.539756553
0.651018035,0.266554418,0.654664938,0.255524322,0.640861455,0.256735837,0.660163915,0.267135888,0.626545611,0.26389742,0.648840719,0.318275133,0.592082644,0.299766318,0.683597627,0.343966485,0.533020644,0.321170715,0.692614906,0.34776145,0.532264158,0.324375975,0.592625251,0.411396495,0.545820209,0.392396164,0.631379071,0.476970985,0.614112222,0.477412278,0.640857464,0.536935599,0.643819429,0.539756553
0.651018035,0.266554418,0.654664938,0.255524322,0.640861455,0.256735837,0.660163915,0.267135888,0.626545611,0.26389742,0.648840719,0.318275133,0.592082644,0.299766318,0.683597627,0.343966485,0.533020644,0.321170715,0.692614906,0.34776145,0.532264158,0.324375975,0.592625251,0.411396495,0.545820209,0.392396164,0.631379071,0.476970985,0.614112222,0.477412278,0.640857464,0.536935599,0.643819429,0.539756553
0.651018035,0.266554418,0.654664938,0.255524322,0.640861455,0.256735837,0.660163915,0.267135888,0.626545611,0.26389742,0.648840719,0.318275133,0.592082644,0.299766318,0.683597627,0.343966485,0.533020644,0.321170715,0.692614906,0.34776145,0.532264158,0.324375975,0.592625251,0.411396495,0.545820209,0.392396164,0.631379071,0.476970985,0.614112222,0.477412278,0.640857464,0.536935599,0.643819429,0.539756553
